MOL_1,MOL_2,logV
CCCCOC(C)=O,CCCCCCCCl,-0.17628650319017802
CCCCOC(C)=O,CCCCCCCCl,
CCCCOC(C)=O,CCCCCCCl,-0.17928001598991009
CCCCOC(C)=O,CCCCCCCl,-0.182343509650633
CCCCOC(C)=O,CCCCCCCl,-0.18461707399401184
CCCCOC(C)=O,CCCCCCCl,-0.18623650039559023
CCCCOC(C)=O,CCCCCCCl,-0.18752461592946099
CCCCOC(C)=O,CCCCCCCl,-0.18884991438613066
CCCCOC(C)=O,CCCCCCCl,-0.19032864158462526
CCCCOC(C)=O,CCCCCCCl,-0.1904402853647323
CCCCOC(C)=O,CCCCCCCl,-0.1904402853647323
CCCCOC(C)=O,CCCCCCCl,
CCCCOC(C)=O,CCCCCCO,0.5361950090942925
CCCCOC(C)=O,CCCCCCO,0.45954541694533113
CCCCOC(C)=O,CCCCCCO,0.385934336974082
CCCCOC(C)=O,CCCCCCO,0.3138236986804675
CCCCOC(C)=O,CCCCCCO,0.24491912644688424
CCCCOC(C)=O,CCCCCCO,0.17832889671960536
CCCCOC(C)=O,CCCCCCO,0.11245555030301672
CCCCOC(C)=O,CCCCCCO,0.04617745114320251
CCCCOC(C)=O,CCCCCCO,-0.02666283393875026
CCCCOC(C)=O,CCCCCCO,-0.11331231441492327
CCCCOC(C)=O,CCCCCCO,-0.22965434259347786
CCCCOC(C)=O,CCCCCCl,-0.2596373105057561
CCCCOC(C)=O,CCCCCCl,-0.25649023527157017
CCCCOC(C)=O,CCCCCCl,-0.25190650610713067
CCCCOC(C)=O,CCCCCCl,-0.2464169411070934
CCCCOC(C)=O,CCCCCCl,-0.24009546748426602
CCCCOC(C)=O,CCCCCCl,-0.23261032888154387
CCCCOC(C)=O,CCCCCCl,-0.22427455194377147
CCCCOC(C)=O,CCCCCCl,-0.21467016498923297
CCCCOC(C)=O,CCCCCCl,-0.20548614665463474
CCCCOC(C)=O,CCCCCCl,
CCCCOC(C)=O,CCCCCO,0.4515519672804622
CCCCOC(C)=O,CCCCCO,0.3853514661914241
CCCCOC(C)=O,CCCCCO,0.3173997552041157
CCCCOC(C)=O,CCCCCO,0.24949156525788385
CCCCOC(C)=O,CCCCCO,0.1783880835524646
CCCCOC(C)=O,CCCCCO,0.10603186767868827
CCCCOC(C)=O,CCCCCO,0.03613199151162486
CCCCOC(C)=O,CCCCCO,-0.03226641267214972
CCCCOC(C)=O,CCCCCO,-0.0939118493685076
CCCCOC(C)=O,CCCCCO,-0.15718531735898733
CCCCOC(C)=O,CCCCCO,-0.20962651114342815
CCCCOC(C)=O,CCCCCOC(C)=O,
CCCCOC(C)=O,CCCCCOC(C)=O,-0.08743986732968465
CCCCOC(C)=O,CCCCCOC(C)=O,-0.09625708545952708
CCCCOC(C)=O,CCCCCOC(C)=O,-0.10567929735942
CCCCOC(C)=O,CCCCCOC(C)=O,-0.11717687064084803
CCCCOC(C)=O,CCCCCOC(C)=O,-0.12722144879760944
CCCCOC(C)=O,CCCCCOC(C)=O,-0.13747688252945892
CCCCOC(C)=O,CCCCCOC(C)=O,-0.1482517325038372
CCCCOC(C)=O,CCCCCOC(C)=O,
CCCCOC(C)=O,CCCCCl,
CCCCOC(C)=O,CCCCCl,-0.3561310836721561
CCCCOC(C)=O,CCCCCl,-0.33544475965230147
CCCCOC(C)=O,CCCCCl,-0.3150138666851504
CCCCOC(C)=O,CCCCCl,-0.2951534215623135
CCCCOC(C)=O,CCCCCl,-0.2749054789185309
CCCCOC(C)=O,CCCCCl,-0.2557262140533576
CCCCOC(C)=O,CCCCCl,-0.23644125414453074
CCCCOC(C)=O,CCCCCl,-0.2175273758337138
CCCCOC(C)=O,CCCCCl,
CCCCOC(C)=O,CCCCO,0.32119026149696844
CCCCOC(C)=O,CCCCO,0.26013020821850025
CCCCOC(C)=O,CCCCO,0.19775597777037204
CCCCOC(C)=O,CCCCO,0.1336391791343212
CCCCOC(C)=O,CCCCO,0.07387205967090578
CCCCOC(C)=O,CCCCO,0.012140206149776053
CCCCOC(C)=O,CCCCO,-0.044139570418660345
CCCCOC(C)=O,CCCCO,-0.09556812713032252
CCCCOC(C)=O,CCCCO,-0.14229930990723696
CCCCOC(C)=O,CCCCO,-0.17909561248484554
CCCCOC(C)=O,CCCCO,-0.21444224109829166
CCCCOC(C)=O,CCO,-0.034342834511020326
CCCCOC(C)=O,CCO,-0.08727833158252107
CCCCOC(C)=O,CCO,-0.13214475766784176
CCCCOC(C)=O,CCO,-0.16867993127944392
CCCCOC(C)=O,CCO,-0.19412178800837657
CCCCOC(C)=O,CCO,-0.217920236693821
CCCCOC(C)=O,CCO,-0.22589431986858022
CCCCOC(C)=O,CCO,-0.22840673752727322
CCCCOC(C)=O,CCO,-0.22609583188895366
CCCCOC(C)=O,CCO,-0.22234048055328404
CCCCOC(C)=O,CCO,-0.21444224109829166
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.24052937244852213
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.23937853488761168
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.2371179973742309
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.23449468529432504
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.23065410678062917
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.22632436139001808
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.22130337679718198
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.2159021260855808
CCCCOC(C)=O,Cc1ccc(C)cc1,-0.20961696935159724
CCCCOC(C)=O,Cc1ccc(C)cc1,
CCCCOC(C)=O,Cc1cccc(C)c1,-0.255779068401958
CCCCOC(C)=O,Cc1cccc(C)c1,-0.25315166340719014
CCCCOC(C)=O,Cc1cccc(C)c1,-0.24965136165494398
CCCCOC(C)=O,Cc1cccc(C)c1,-0.24586394367528835
CCCCOC(C)=O,Cc1cccc(C)c1,-0.2404374623522099
CCCCOC(C)=O,Cc1cccc(C)c1,-0.23492833666414265
CCCCOC(C)=O,Cc1cccc(C)c1,-0.22838927652500246
CCCCOC(C)=O,Cc1cccc(C)c1,-0.22076394036350655
CCCCOC(C)=O,Cc1cccc(C)c1,-0.21271462382918327
CCCCOC(C)=O,Cc1cccc(C)c1,
CCCCOC(C)=O,Cc1ccccc1,-0.27993100202684185
CCCCOC(C)=O,Cc1ccccc1,-0.27665434378924025
CCCCOC(C)=O,Cc1ccccc1,-0.27133216422864626
CCCCOC(C)=O,Cc1ccccc1,-0.26565103733361317
CCCCOC(C)=O,Cc1ccccc1,-0.25842471553263996
CCCCOC(C)=O,Cc1ccccc1,-0.25041228572430063
CCCCOC(C)=O,Cc1ccccc1,-0.24068444446586024
CCCCOC(C)=O,Cc1ccccc1,-0.2302237167553464
CCCCOC(C)=O,Cc1ccccc1,-0.2187493760244106
CCCCOC(C)=O,Cc1ccccc1,-0.20591464729366166
CCCCOC(C)=O,Cc1ccccc1,
CCCCOC(C)=O,Clc1ccccc1,-0.15170503380553765
CCCCOC(C)=O,Clc1ccccc1,-0.16359659881875083
CCCCOC(C)=O,Clc1ccccc1,-0.17372864708808503
CCCCOC(C)=O,Clc1ccccc1,-0.18243184866824547
CCCCOC(C)=O,Clc1ccccc1,-0.1893415066371486
CCCCOC(C)=O,Clc1ccccc1,-0.19477878211453342
CCCCOC(C)=O,Clc1ccccc1,-0.19856822423526355
CCCCOC(C)=O,Clc1ccccc1,-0.2006645895669268
CCCCOC(C)=O,Clc1ccccc1,-0.20108340500940594
CCCCOC(C)=O,Clc1ccccc1,
CCCCOC(C)=O,O=C1CCCC1,-0.0164088310076861
CCCCOC(C)=O,O=C1CCCC1,-0.03871003666370198
CCCCOC(C)=O,O=C1CCCC1,-0.06278571869950789
CCCCOC(C)=O,O=C1CCCC1,-0.08657812538526985
CCCCOC(C)=O,O=C1CCCC1,-0.1103038417775607
CCCCOC(C)=O,O=C1CCCC1,-0.13291513275439623
CCCCOC(C)=O,O=C1CCCC1,-0.15313798089026276
CCCCOC(C)=O,O=C1CCCC1,-0.1709864293128777
CCCCOC(C)=O,O=C1CCCC1,-0.18697610809700974
CCCCOC(C)=O,O=C1CCCC1,-0.2016167502688216
CCCCOC(C)=O,O=C1CCCC1,-0.21532101747135726
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,0.1694041054756631
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,0.07654082331176895
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.0038234372383481735
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.07134822874966673
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.12611585141781814
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.1679941043824339
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.19732030092807096
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.2137342068509604
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,-0.21731916932716464
CCCCOC(C)=O,O=[N+]([O-])c1ccccc1,
CCCCOC(C)=O,OCCOCCOCCO,1.3808223336293621
CCCCOC(C)=O,OCCOCCOCCO,1.2679925759327109
CCCCOC(C)=O,OCCOCCOCCO,1.1426099005319639
CCCCOC(C)=O,OCCOCCOCCO,1.004644386582326
CCCCOC(C)=O,OCCOCCOCCO,0.854130669563249
CCCCOC(C)=O,OCCOCCOCCO,0.6909550799956707
CCCCOC(C)=O,OCCOCCOCCO,0.5152373666933635
CCCCOC(C)=O,OCCOCCOCCO,0.32701752816107116
CCCCOC(C)=O,OCCOCCOCCO,0.12607884614710013
CCCCOC(C)=O,OCCOCCOCCO,
CCCCOC(C)=O,c1ccccc1,-0.24967842575278595
CCCCOC(C)=O,c1ccccc1,-0.25032844696584794
CCCCOC(C)=O,c1ccccc1,-0.24868376068586456
CCCCOC(C)=O,c1ccccc1,-0.24632504560339544
CCCCOC(C)=O,c1ccccc1,-0.24269399102232392
CCCCOC(C)=O,c1ccccc1,-0.23752417628497213
CCCCOC(C)=O,c1ccccc1,-0.23124616473985038
CCCCOC(C)=O,c1ccccc1,-0.22364190445394172
CCCCOC(C)=O,c1ccccc1,-0.21467581611993244
CCCCOC(C)=O,c1ccccc1,
CCCCOC(C)C,CCO,-0.2700007081808962
CCCCOC(C)C,CCO,
CCCCOC=C,CCO,-0.348707516174879
CCCCOC=C,CCO,
CCCCOCC(C)O,CCO,-0.04175253382211985
CCCCOCC(C)O,CCO,0.044131958408148424
CCCCOCC(C)O,CCO,0.10881049852122654
CCCCOCC(C)O,CCO,0.16135387163397139
CCCCOCC(C)O,CCO,0.20391115070533905
CCCCOCC(C)O,CCO,0.23875288514805248
CCCCOCC(C)O,CCO,0.2674092955549167
CCCCOCC(C)O,CCO,0.2906052664504519
CCCCOCC(C)O,CCO,0.31149695393374904
CCCCOCC(C)O,CCO,0.32679026003449035
CCCCOCC(C)O,CCO,0.3350745257298138
CCCCOCC(O)C,CCO,0.4400160352025042
CCCCOCC(O)C,CCO,
CCCCOCCCC,CCCCCCCC,
CCCCOCCCC,CCCCCCCC,-0.29302367084258146
CCCCOCCCC,CCCCCCCC,-0.3375938819350351
CCCCOCCCC,CCCCCCCC,-0.28385508017061317
CCCCOCCCC,CCCCCCCC,-0.327391737121872
CCCCOCCCC,CCCCCCCC,-0.27369347975563696
CCCCOCCCC,CCCCCCCC,-0.317991371749519
CCCCOCCCC,CCCCCCCC,-0.2639470737434814
CCCCOCCCC,CCCCCCCC,-0.3086408928755554
CCCCOCCCC,CCCCCCCC,-0.25365339158112304
CCCCOCCCC,CCCCCCCC,-0.2989482998103901
CCCCOCCCC,CCCCCCCC,-0.2427669621639729
CCCCOCCCC,CCCCCCCC,-0.2881926671800441
CCCCOCCCC,CCCCCCCC,-0.23255743888627678
CCCCOCCCC,CCCCCCCC,-0.27843810547406916
CCCCOCCCC,CCCCCCCC,-0.22079093216939016
CCCCOCCCC,CCCCCCCC,-0.26748145163144915
CCCCOCCCC,CCCCCCCC,-0.2090201609698625
CCCCOCCCC,CCCCCCCC,-0.2566018561515483
CCCCOCCCC,CCCCCCCC,
CCCCOCCCC,CCCCCCCC,
CCCCOCCCC,CCCCCCCCC,-0.23598328027813842
CCCCOCCCC,CCCCCCCCC,-0.2375179730467171
CCCCOCCCC,CCCCCCCCC,-0.239512603147319
CCCCOCCCC,CCCCCCCCC,-0.24210391932731534
CCCCOCCCC,CCCCCCCCC,-0.2431646793275877
CCCCOCCCC,CCCCCCCCC,-0.24311373804348876
CCCCOCCCC,CCCCCCCCC,-0.24167055755756997
CCCCOCCCC,CCCCCCCCC,-0.23962366438960092
CCCCOCCCC,CCCCCCCCC,-0.23756368263866587
CCCCOCCCC,CCCCCCCCC,-0.23517092081985505
CCCCOCCCC,CCCCCCCCC,-0.2327802364542295
CCCCOCCCC,CCCCCCCCCC,-0.1405102328492244
CCCCOCCCC,CCCCCCCCCC,-0.15305286569628815
CCCCOCCCC,CCCCCCCCCC,-0.16609752609178272
CCCCOCCCC,CCCCCCCCCC,-0.17873403473207303
CCCCOCCCC,CCCCCCCCCC,-0.1916496729887783
CCCCOCCCC,CCCCCCCCCC,-0.20264427645635355
CCCCOCCCC,CCCCCCCCCC,-0.2114480535673824
CCCCOCCCC,CCCCCCCCCC,-0.21862829130147854
CCCCOCCCC,CCCCCCCCCC,-0.22406908397497569
CCCCOCCCC,CCCCCCCCCC,-0.22955021936076703
CCCCOCCCC,CCCCCCCCCC,-0.2327802364542295
CCCCOCCCC,CCCCCCCCCCC,-0.03235217947215816
CCCCOCCCC,CCCCCCCCCCC,-0.05610736145018989
CCCCOCCCC,CCCCCCCCCCC,-0.08120714865140401
CCCCOCCCC,CCCCCCCCCCC,-0.10422196653490723
CCCCOCCCC,CCCCCCCCCCC,-0.12708703347306244
CCCCOCCCC,CCCCCCCCCCC,-0.14677354278319152
CCCCOCCCC,CCCCCCCCCCC,-0.165052832826966
CCCCOCCCC,CCCCCCCCCCC,-0.18363928972894164
CCCCOCCCC,CCCCCCCCCCC,-0.19989868498332272
CCCCOCCCC,CCCCCCCCCCC,-0.21787503931476682
CCCCOCCCC,CCCCCCCCCCC,-0.2327802364542295
CCCCOCCCC,CCCCCCCCCCCC,0.046482014501798445
CCCCOCCCC,CCCCCCCCCCCC,0.015711152639371766
CCCCOCCCC,CCCCCCCCCCCC,-0.013434981683507827
CCCCOCCCC,CCCCCCCCCCCC,-0.04302554006372226
CCCCOCCCC,CCCCCCCCCCCC,-0.07305901811358217
CCCCOCCCC,CCCCCCCCCCCC,-0.10079985978434676
CCCCOCCCC,CCCCCCCCCCCC,-0.1284124742795918
CCCCOCCCC,CCCCCCCCCCCC,-0.15586791336232822
CCCCOCCCC,CCCCCCCCCCCC,-0.18244250286000072
CCCCOCCCC,CCCCCCCCCCCC,-0.21029739671169426
CCCCOCCCC,CCCCCCCCCCCC,-0.2327802364542295
CCCCOCCCC,Cc1ccc(C)cc1,-0.24036258271721608
CCCCOCCCC,Cc1ccc(C)cc1,-0.23828249545008515
CCCCOCCCC,Cc1ccc(C)cc1,-0.23474505314520291
CCCCOCCCC,Cc1ccc(C)cc1,-0.23128205424583786
CCCCOCCCC,Cc1ccc(C)cc1,-0.226831833473788
CCCCOCCCC,Cc1ccc(C)cc1,-0.22157130586953308
CCCCOCCCC,Cc1ccc(C)cc1,-0.21681211810386164
CCCCOCCCC,Cc1ccc(C)cc1,-0.21346453020248024
CCCCOCCCC,Cc1ccc(C)cc1,-0.21115674120749056
CCCCOCCCC,Cc1ccc(C)cc1,
CCCCOCCCC,Cc1ccccc1,
CCCCOCCCC,Cc1ccccc1,-0.27262325828499145
CCCCOCCCC,Cc1ccccc1,-0.2676768942345418
CCCCOCCCC,Cc1ccccc1,-0.2625976233620246
CCCCOCCCC,Cc1ccccc1,-0.25637101606238305
CCCCOCCCC,Cc1ccccc1,-0.2485335410032708
CCCCOCCCC,Cc1ccccc1,-0.24095854969660274
CCCCOCCCC,Cc1ccccc1,-0.2327474967847214
CCCCOCCCC,Cc1ccccc1,-0.2234741208845043
CCCCOCCCC,Cc1ccccc1,-0.2153296271407151
CCCCOCCCC,c1ccccc1,
CCCCOCCCC,c1ccccc1,-0.2488804434158729
CCCCOCCCC,c1ccccc1,-0.24883620596484607
CCCCOCCCC,c1ccccc1,-0.24660883773488876
CCCCOCCCC,c1ccccc1,-0.24411571472602062
CCCCOCCCC,c1ccccc1,-0.24032002139968328
CCCCOCCCC,c1ccccc1,-0.23550592501920903
CCCCOCCCC,c1ccccc1,-0.22928708426205224
CCCCOCCCC,c1ccccc1,-0.2226391492198395
CCCCOCCCC,c1ccccc1,-0.2151119572687777
CCCCOCCCOCCCO,CCO,-0.04175253382211985
CCCCOCCCOCCCO,CCO,0.09094903496869942
CCCCOCCCOCCCO,CCO,0.1905579975916832
CCCCOCCCOCCCO,CCO,0.272515801092716
CCCCOCCCOCCCO,CCO,0.33326631927677236
CCCCOCCCOCCCO,CCO,0.3822500220037344
CCCCOCCCOCCCO,CCO,0.42219055204587086
CCCCOCCCOCCCO,CCO,0.45471932448597085
CCCCOCCCOCCCO,CCO,0.48125881913565455
CCCCOCCCOCCCO,CCO,0.5048271767514394
CCCCOCCCOCCCO,CCO,0.5256718426677157
CCCCOCCO,CC(C)NC(C)C,-0.4399486194219137
CCCCOCCO,CC(C)NC(C)C,-0.35422409312012704
CCCCOCCO,CC(C)NC(C)C,-0.23768445618462808
CCCCOCCO,CC(C)NC(C)C,-0.13358236158421366
CCCCOCCO,CC(C)NC(C)C,-0.015745774427577092
CCCCOCCO,CC(C)NC(C)C,0.09545655493126647
CCCCOCCO,CC(C)NC(C)C,0.1976199094768277
CCCCOCCO,CC(C)NC(C)C,0.27450757204405135
CCCCOCCO,CC(C)NC(C)C,0.33840387389385646
CCCCOCCO,CC(C)NC(C)C,0.3822200633658633
CCCCOCCO,CC(C)NC(C)C,
CCCCOCCO,CC(C)O,
CCCCOCCO,CC(C)O,0.26635593893618925
CCCCOCCO,CC(C)O,0.2763152622039436
CCCCOCCO,CC(C)O,0.28719480330068997
CCCCOCCO,CC(C)O,0.3028191275416829
CCCCOCCO,CC(C)O,0.31970130678356745
CCCCOCCO,CC(C)O,0.33778263569400147
CCCCOCCO,CC(C)O,0.35692574633414403
CCCCOCCO,CC(C)O,0.3766320699553618
CCCCOCCO,CC(C)O,0.3960039074171381
CCCCOCCO,CCC(C)O,
CCCCOCCO,CCC(C)O,0.366470046190037
CCCCOCCO,CCC(C)O,0.35265332245832587
CCCCOCCO,CCC(C)O,0.34782452297873406
CCCCOCCO,CCC(C)O,0.3501506462940433
CCCCOCCO,CCC(C)O,0.35762555840935845
CCCCOCCO,CCC(C)O,0.3666335818969768
CCCCOCCO,CCC(C)O,0.378685192867801
CCCCOCCO,CCC(C)O,0.3902375823251625
CCCCOCCO,CCC(C)O,0.4027259102617427
CCCCOCCO,CCCCCC,
CCCCOCCO,CCCCCC,-0.4470071325120591
CCCCOCCO,CCCCCC,-0.3358819091773065
CCCCOCCO,CCCCCC,-0.22964972381831497
CCCCOCCO,CCCCCC,-0.13017280707657117
CCCCOCCO,CCCCCC,-0.037639085702243634
CCCCOCCO,CCCCCC,0.049620615001630494
CCCCOCCO,CCCCCC,0.13219408568092067
CCCCOCCO,CCCCCC,0.2074628150248784
CCCCOCCO,CCCCCC,0.2811826927884877
CCCCOCCO,CCCCCC,
CCCCOCCO,CCCCCCC,-0.41111295308913853
CCCCOCCO,CCCCCCC,-0.31035983005637113
CCCCOCCO,CCCCCCC,-0.2110422638822831
CCCCOCCO,CCCCCCC,-0.1172275263580768
CCCCOCCO,CCCCCCC,-0.03346593006429054
CCCCOCCO,CCCCCCC,0.04374268911794668
CCCCOCCO,CCCCCCC,0.11570196163629046
CCCCOCCO,CCCCCCC,0.1825898298792785
CCCCOCCO,CCCCCCC,0.2441448433975139
CCCCOCCO,CCCCCCC,0.2938245729069396
CCCCOCCO,CCCCCCC,
CCCCOCCO,CCCCCCCCCCO,0.9459291491912389
CCCCOCCO,CCCCCCCCCCO,0.8789736242886671
CCCCOCCO,CCCCCCCCCCO,0.8165536893115766
CCCCOCCO,CCCCCCCCCCO,0.7567367025214587
CCCCOCCO,CCCCCCCCCCO,0.6984369396446354
CCCCOCCO,CCCCCCCCCCO,0.6419565559354544
CCCCOCCO,CCCCCCCCCCO,0.5872729984141174
CCCCOCCO,CCCCCCCCCCO,0.5307547714532584
CCCCOCCO,CCCCCCCCCCO,0.4721266014122647
CCCCOCCO,CCCCCCCCCCO,
CCCCOCCO,CCCCCCCCO,
CCCCOCCO,CCCCCCCCO,0.7225544850408235
CCCCOCCO,CCCCCCCCO,0.673892436746998
CCCCOCCO,CCCCCCCCO,0.6312602136436329
CCCCOCCO,CCCCCCCCO,0.5878477196989222
CCCCOCCO,CCCCCCCCO,0.5473601325578296
CCCCOCCO,CCCCCCCCO,0.5097345708335072
CCCCOCCO,CCCCCCCCO,0.47570051092464594
CCCCOCCO,CCCCCCCCO,0.4431613840166131
CCCCOCCO,CCCCCCCCO,0.414216342964141
CCCCOCCO,CCCCCCO,
CCCCOCCO,CCCCCCO,0.5397098658174985
CCCCOCCO,CCCCCCO,0.5071418471912889
CCCCOCCO,CCCCCCO,0.4844361466352967
CCCCOCCO,CCCCCCO,0.46391524509976584
CCCCOCCO,CCCCCCO,0.4448180005586054
CCCCOCCO,CCCCCCO,0.4308579189076777
CCCCOCCO,CCCCCCO,0.42175452603923924
CCCCOCCO,CCCCCCO,0.411114464518304
CCCCOCCO,CCCCCCO,0.4087536515387029
CCCCOCCO,CCCCN(CCCC)CCCC,0.06490063146488638
CCCCOCCO,CCCCN(CCCC)CCCC,0.09564780490891563
CCCCOCCO,CCCCN(CCCC)CCCC,0.12878539327546537
CCCCOCCO,CCCCN(CCCC)CCCC,0.16184197447059515
CCCCOCCO,CCCCN(CCCC)CCCC,0.19615855268848204
CCCCOCCO,CCCCN(CCCC)CCCC,0.2329112543880946
CCCCOCCO,CCCCN(CCCC)CCCC,0.26912895187063535
CCCCOCCO,CCCCN(CCCC)CCCC,0.3046536879509669
CCCCOCCO,CCCCN(CCCC)CCCC,0.3415499437264815
CCCCOCCO,CCCCN(CCCC)CCCC,0.3783218935475859
CCCCOCCO,CCCCN(CCCC)CCCC,
CCCCOCCO,CCCCNCCCC,-0.12173178967021205
CCCCOCCO,CCCCNCCCC,-0.011907819858567287
CCCCOCCO,CCCCNCCCC,0.07579519473281295
CCCCOCCO,CCCCNCCCC,0.1419041376131393
CCCCOCCO,CCCCNCCCC,0.2018501174847075
CCCCOCCO,CCCCNCCCC,0.2683508224945261
CCCCOCCO,CCCCNCCCC,0.32504113837505316
CCCCOCCO,CCCCNCCCC,0.3730380817284947
CCCCOCCO,CCCCNCCCC,0.40954376832990125
CCCCOCCO,CCCCNCCCC,0.42812078056992325
CCCCOCCO,CCCCNCCCC,
CCCCOCCO,CCCCO,
CCCCOCCO,CCCCO,0.3521288373513277
CCCCOCCO,CCCCO,0.34722112845851105
CCCCOCCO,CCCCO,0.3474253025436135
CCCCOCCO,CCCCO,0.3497805379601474
CCCCOCCO,CCCCO,0.3544013309058742
CCCCOCCO,CCCCO,0.36158302056831326
CCCCOCCO,CCCCO,0.37144823287118856
CCCCOCCO,CCCCO,0.3833496902718234
CCCCOCCO,CCCCO,0.3974955994065331
CCCCOCCO,CCCCO,
CCCCOCCO,CCCNCCC,-0.3257218621036529
CCCCOCCO,CCCNCCC,-0.2390709164196987
CCCCOCCO,CCCNCCC,-0.14630230467093852
CCCCOCCO,CCCNCCC,-0.047398310641219625
CCCCOCCO,CCCNCCC,0.05408131868228259
CCCCOCCO,CCCNCCC,0.1417200955201208
CCCCOCCO,CCCNCCC,0.22450255679567396
CCCCOCCO,CCCNCCC,0.29210679327978256
CCCCOCCO,CCCNCCC,0.3452178509715796
CCCCOCCO,CCCNCCC,0.3798161647082552
CCCCOCCO,CCCNCCC,0.4036769658239859
CCCCOCCO,CCN(CC)c1ccccc1,0.19302947208466
CCCCOCCO,CCN(CC)c1ccccc1,0.18175591749754566
CCCCOCCO,CCN(CC)c1ccccc1,0.1833656740214941
CCCCOCCO,CCN(CC)c1ccccc1,0.1911496427065959
CCCCOCCO,CCN(CC)c1ccccc1,0.2074344624134603
CCCCOCCO,CCN(CC)c1ccccc1,0.22395227226899314
CCCCOCCO,CCN(CC)c1ccccc1,0.24191719967292
CCCCOCCO,CCN(CC)c1ccccc1,0.2672898650836707
CCCCOCCO,CCN(CC)c1ccccc1,0.28919866547714557
CCCCOCCO,CCN(CC)c1ccccc1,0.31389128396167515
CCCCOCCO,CCN(CC)c1ccccc1,0.3283024161942601
CCCCOCCO,CCNCC,-0.5484986266053217
CCCCOCCO,CCNCC,-0.4074127182209764
CCCCOCCO,CCNCC,-0.2803181897326561
CCCCOCCO,CCNCC,-0.15585030150250404
CCCCOCCO,CCNCC,-0.02642956314692094
CCCCOCCO,CCNCC,0.08780883465429067
CCCCOCCO,CCNCC,0.1863994754475735
CCCCOCCO,CCNCC,0.26837022674731703
CCCCOCCO,CCNCC,0.32858882710541804
CCCCOCCO,CCNCC,0.3710216692040853
CCCCOCCO,CCNCC,0.4036769658239859
CCCCOCCO,CCNc1ccccc1,0.19125631886854083
CCCCOCCO,CCNc1ccccc1,0.20699424042212974
CCCCOCCO,CCNc1ccccc1,0.22641479950371793
CCCCOCCO,CCNc1ccccc1,0.24028085720345257
CCCCOCCO,CCNc1ccccc1,0.26151010377495526
CCCCOCCO,CCNc1ccccc1,0.2818869183668549
CCCCOCCO,CCNc1ccccc1,0.29707544149958676
CCCCOCCO,CCNc1ccccc1,0.31466169438053404
CCCCOCCO,CCNc1ccccc1,0.3282873438513118
CCCCOCCO,CCNc1ccccc1,0.33353877100557866
CCCCOCCO,CCNc1ccccc1,0.3283024161942601
CCCCOCCO,CCc1ccccc1,
CCCCOCCO,CCc1ccccc1,-0.15321344560668698
CCCCOCCO,CCc1ccccc1,-0.09698943942880733
CCCCOCCO,CCc1ccccc1,-0.03856580871046141
CCCCOCCO,CCc1ccccc1,0.02205411084663867
CCCCOCCO,CCc1ccccc1,0.08467804472609979
CCCCOCCO,CCc1ccccc1,0.14985583106325667
CCCCOCCO,CCc1ccccc1,0.21675049523096573
CCCCOCCO,CCc1ccccc1,0.28610671859068293
CCCCOCCO,CCc1ccccc1,0.35740874245010384
CCCCOCCO,CCc1ccccc1,
CCCCOCCO,CN(C)c1ccccc1,0.0428167638058596
CCCCOCCO,CN(C)c1ccccc1,0.04247687917274558
CCCCOCCO,CN(C)c1ccccc1,0.06145052639737526
CCCCOCCO,CN(C)c1ccccc1,0.08623732045990982
CCCCOCCO,CN(C)c1ccccc1,0.11528691110627194
CCCCOCCO,CN(C)c1ccccc1,0.14619125486513412
CCCCOCCO,CN(C)c1ccccc1,0.1796091453414182
CCCCOCCO,CN(C)c1ccccc1,0.21946852912012876
CCCCOCCO,CN(C)c1ccccc1,0.25826476724209657
CCCCOCCO,CN(C)c1ccccc1,0.3029912562689203
CCCCOCCO,CN(C)c1ccccc1,0.3283024161942601
CCCCOCCO,CNc1ccccc1,0.19073349403910228
CCCCOCCO,CNc1ccccc1,0.19752557309759428
CCCCOCCO,CNc1ccccc1,0.21103189750492451
CCCCOCCO,CNc1ccccc1,0.22740933553390047
CCCCOCCO,CNc1ccccc1,0.2510588360251111
CCCCOCCO,CNc1ccccc1,0.2711072109575764
CCCCOCCO,CNc1ccccc1,0.28951303752897684
CCCCOCCO,CNc1ccccc1,0.3058209874889748
CCCCOCCO,CNc1ccccc1,0.31967537368320026
CCCCOCCO,CNc1ccccc1,0.3292940397748515
CCCCOCCO,CNc1ccccc1,0.3283024161942601
CCCCOCCO,Cc1ccc(C)cc1,
